"","ID","Origin","State","Funcide","Host","Year","N_iso_perfield","bos","pico","tetra","TM"
"1059",1260,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1060",1261,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1061",1262,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1062",1263,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1063",1264,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1064",1265,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1065",1266,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1066",1267,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1067",1268,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1068",1269,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1069",1270,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1070",1271,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1071",1272,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1072",1273,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1073",1274,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1074",1275,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1075",1276,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1076",1277,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1077",1278,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1078",1279,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1079",1280,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1080",1281,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1081",1282,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1082",1283,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1083",1284,"FF","NE",NA,"soybeans",2017,30,NA,NA,NA,NA
"1084",1285,"FF","NE",NA,"soybeans",2017,12,NA,NA,NA,NA
"1085",1286,"FF","NE",NA,"soybeans",2017,12,NA,NA,NA,NA
"1086",1287,"FF","NE",NA,"soybeans",2017,12,NA,NA,NA,NA
"1087",1288,"FF","NE",NA,"soybeans",2017,12,NA,NA,NA,NA
"1088",1289,"FF","NE",NA,"soybeans",2017,12,NA,NA,NA,NA
"1089",1290,"FF","NE",NA,"soybeans",2017,12,NA,NA,NA,NA
"1090",1291,"FF","NE",NA,"soybeans",2017,12,NA,NA,NA,NA
"1091",1292,"FF","NE",NA,"soybeans",2017,12,NA,NA,NA,NA
"1092",1293,"FF","NE",NA,"soybeans",2017,12,NA,NA,NA,NA
"1093",1294,"FF","NE",NA,"soybeans",2017,12,NA,NA,NA,NA
"1094",1295,"FF","NE",NA,"soybeans",2017,12,NA,NA,NA,NA
"1095",1296,"FF","NE",NA,"soybeans",2017,12,NA,NA,NA,NA
"1096",1297,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1097",1298,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1098",1299,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1099",1300,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1100",1301,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1101",1302,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1102",1303,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1103",1304,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1104",1305,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1105",1306,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1106",1307,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1107",1308,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1108",1309,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1109",1310,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1110",1311,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1111",1312,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1112",1313,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1113",1314,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1114",1315,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1115",1316,"FF","NE","tetraconazole + flutriafol + fluxastrobin","soybeans",2017,20,NA,NA,NA,NA
"1116",1317,"FF","NE",NA,"soybeans",2017,10,NA,NA,NA,NA
"1117",1318,"FF","NE",NA,"soybeans",2017,10,NA,NA,NA,NA
"1118",1319,"FF","NE",NA,"soybeans",2017,10,NA,NA,NA,NA
"1119",1320,"FF","NE",NA,"soybeans",2017,10,NA,NA,NA,NA
"1120",1321,"FF","NE",NA,"soybeans",2017,10,NA,NA,NA,NA
"1121",1322,"FF","NE",NA,"soybeans",2017,10,NA,NA,NA,NA
"1122",1323,"FF","NE",NA,"soybeans",2017,10,NA,NA,NA,NA
"1123",1324,"FF","NE",NA,"soybeans",2017,10,NA,NA,NA,NA
"1124",1325,"FF","NE",NA,"soybeans",2017,10,NA,NA,NA,NA
"1125",1326,"FF","NE",NA,"soybeans",2017,10,NA,NA,NA,NA
"1126",1327,"FFT","IA","control","soybeans",2017,164,0,0,0,0
"1127",1328,"FFT","IA","boscalid","soybeans",2017,164,0,0,1,0
"1128",1329,"FFT","IA","picoxystrobin","soybeans",2017,164,0,0,1,1
"1129",1330,"FFT","IA","picoxystrobin","soybeans",2017,164,0,1,1,0
"1130",1331,"FFT","IA","thiophanate_methyl","soybeans",2017,164,0,0,0,0
"1131",1332,"FFT","IA","thiophanate_methyl","soybeans",2017,164,0,0,0,0
"1132",1333,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1133",1334,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1134",1335,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1135",1336,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1136",1337,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1137",1338,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1138",1339,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1139",1340,"FFT","IA","thiophanate_methyl","soybeans",2017,164,0,0,0,0
"1140",1341,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1141",1342,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1142",1343,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1143",1344,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1144",1345,"FFT","IA","picoxystrobin","soybeans",2017,164,1,1,0,0
"1145",1346,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1146",1347,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1147",1348,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1148",1349,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1149",1350,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1150",1351,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1151",1352,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1152",1353,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1153",1354,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1154",1355,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1155",1356,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1156",1357,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1157",1358,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1158",1359,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1159",1360,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1160",1361,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1161",1362,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1162",1363,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1163",1364,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1164",1365,"FFT","IA","boscalid","soybeans",2017,164,0,0,0,0
"1165",1366,"FFT","IA","boscalid","soybeans",2017,164,0,0,0,1
"1166",1367,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1167",1368,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1168",1369,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1169",1370,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1170",1371,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1171",1372,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1172",1373,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1173",1374,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1174",1375,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1175",1376,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1176",1377,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1177",1378,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1178",1379,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1179",1380,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1180",1381,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1181",1382,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1182",1383,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1183",1384,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1184",1385,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1185",1386,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1186",1387,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1187",1388,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1188",1389,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1189",1390,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1190",1391,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1191",1392,"FFT","IA","boscalid","soybeans",2017,164,0,1,0,0
"1192",1393,"FFT","IA","boscalid","soybeans",2017,164,0,1,1,0
"1193",1394,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1194",1395,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1195",1396,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1196",1397,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1197",1398,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1198",1399,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1199",1400,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1200",1401,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1201",1402,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1202",1403,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1203",1404,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1204",1405,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1205",1406,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1206",1407,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1207",1408,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1208",1409,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1209",1410,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1210",1411,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1211",1412,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1212",1413,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1213",1414,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1214",1415,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1215",1416,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1216",1417,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1217",1418,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1218",1419,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1219",1420,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1220",1421,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1221",1422,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1222",1423,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1223",1424,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1224",1425,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1225",1426,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1226",1427,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1227",1428,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1228",1429,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1229",1430,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1230",1431,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1231",1432,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1232",1433,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1233",1434,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1234",1435,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1235",1436,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1236",1437,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1237",1438,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1238",1439,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1239",1440,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1240",1441,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1241",1442,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1242",1443,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1243",1444,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1244",1445,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1245",1446,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1246",1447,"FFT","IA","thiophanate_methyl","soybeans",2017,164,NA,NA,NA,NA
"1247",1448,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1248",1449,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1249",1450,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1250",1451,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1251",1452,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1252",1453,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1253",1454,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1254",1455,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1255",1456,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1256",1457,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1257",1458,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1258",1459,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1259",1460,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1260",1461,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1261",1462,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1262",1463,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1263",1464,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1264",1465,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1265",1466,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1266",1467,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1267",1468,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1268",1469,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1269",1470,"FFT","IA","control","soybeans",2017,164,NA,NA,NA,NA
"1270",1471,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1271",1472,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1272",1473,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1273",1474,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1274",1475,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1275",1476,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1276",1477,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1277",1478,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1278",1479,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1279",1480,"FFT","IA","boscalid","soybeans",2017,164,NA,NA,NA,NA
"1280",1481,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1281",1482,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1282",1483,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1283",1484,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1284",1485,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1285",1486,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1286",1487,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1287",1488,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1288",1489,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1289",1490,"FFT","IA","picoxystrobin","soybeans",2017,164,NA,NA,NA,NA
"1290",1491,"FF","WI",NA,"soybeans",2017,10,NA,NA,NA,NA
"1291",1492,"FF","WI",NA,"soybeans",2017,10,NA,NA,NA,NA
"1292",1493,"FF","WI",NA,"soybeans",2017,10,NA,NA,NA,NA
"1293",1494,"FF","WI",NA,"soybeans",2017,10,NA,NA,NA,NA
"1294",1495,"FF","WI",NA,"soybeans",2017,10,NA,NA,NA,NA
"1295",1496,"FF","WI",NA,"soybeans",2017,10,NA,NA,NA,NA
"1296",1497,"FF","WI",NA,"soybeans",2017,10,NA,NA,NA,NA
"1297",1498,"FF","WI",NA,"soybeans",2017,10,NA,NA,NA,NA
"1298",1499,"FF","WI",NA,"soybeans",2017,10,NA,NA,NA,NA
"1299",1500,"FF","WI",NA,"soybeans",2017,10,NA,NA,NA,NA
"1300",1501,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1301",1502,"FFT","WI","thiophanate_methyl","soybeans",2017,160,0,0,0,0
"1302",1503,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1303",1504,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1304",1505,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1305",1506,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1306",1507,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1307",1508,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1308",1509,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1309",1510,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1310",1511,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1311",1512,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1312",1513,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1313",1514,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1314",1515,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1315",1516,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1316",1517,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1317",1518,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1318",1519,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1319",1520,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1320",1521,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1321",1522,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1322",1523,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1323",1524,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1324",1525,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1325",1526,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1326",1527,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1327",1528,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1328",1529,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1329",1530,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1330",1531,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1331",1532,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1332",1533,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1333",1534,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1334",1535,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1335",1536,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1336",1537,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1337",1538,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1338",1539,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1339",1540,"FFT","WI","thiophanate_methyl","soybeans",2017,160,NA,NA,NA,NA
"1340",1541,"FFT","WI","control","soybeans",2017,160,1,1,0,0
"1341",1542,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1342",1543,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1343",1544,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1344",1545,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1345",1546,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1346",1547,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1347",1548,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1348",1549,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1349",1550,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1350",1551,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1351",1552,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1352",1553,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1353",1554,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1354",1555,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1355",1556,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1356",1557,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1357",1558,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1358",1559,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1359",1560,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1360",1561,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1361",1562,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1362",1563,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1363",1564,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1364",1565,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1365",1566,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1366",1567,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1367",1568,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1368",1569,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1369",1570,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1370",1571,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1371",1572,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1372",1573,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1373",1574,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1374",1575,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1375",1576,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1376",1577,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1377",1578,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1378",1579,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1379",1580,"FFT","WI","control","soybeans",2017,160,NA,NA,NA,NA
"1380",1581,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
"1381",1582,"FFT","WI","boscalid","soybeans",2017,160,0,1,0,0
"1382",1583,"FFT","WI","boscalid","soybeans",2017,160,NA,NA,NA,NA
